timestamp,open,high,low,close,date,daily_return,volume_proxy,MA_20,MA_50,MA_100,MA_200,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Volatility_30d
1751155200000,106035.7102547014,108116.43767905627,105984.80232220641,107331.58548463575,2025-06-29,1.2790776215133581,2131.63535684986,,,,,105935.94574815636,105848.28118798562,,87.66456017074233,54.78464111893131,32.87991905181102,,,,
1751500800000,107332.7847029182,109608.34454475195,105401.79254686134,108824.44423167943,2025-07-03,1.3908848362790494,4206.551997890609,,,,,106380.33013023683,106068.73770974072,,311.5924204961193,106.14619699436892,205.44622350175038,,,,
1751846400000,108876.33080471942,110386.1995075998,107386.25216303831,109215.19771840284,2025-07-07,0.35906775309737515,2999.947344561486,,,,,106816.4636053393,106301.80882149347,,514.6547838458355,187.84791436466224,326.80686948117324,,,,
1752192000000,109222.28203144151,116462.06669565784,107590.51800328291,115879.65030112496,2025-07-11,6.102129302467185,8871.548692374927,,,,,108210.80002007556,107011.27856072543,69.46163251880888,1199.5214593501296,390.18262336175576,809.3388359883738,,,,
1752537600000,115961.13417974651,122837.98476644776,115547.7141631778,119833.67446712355,2025-07-15,3.412181652018842,7290.27060326995,,,,,109998.93455039064,107961.08566490308,73.44827685910558,2037.8488854875613,719.715875786917,1318.1330097006444,,,,
1752883200000,119849.15679622682,120689.1055146926,116093.51822650543,117988.94664455787,2025-07-19,-1.5394068743771805,4595.587288187162,,,,,111228.16718026252,108703.89018191454,67.6328977401123,2524.276998347981,1080.6281002991298,1443.6488980488514,,,,
1753228800000,118002.55406498823,120222.24496007951,116779.30374666672,119955.79570607652,2025-07-23,1.6669773885207961,3442.9412134127924,,,,,112570.87926115698,109537.3646651858,67.75436075607578,3033.514595971181,1471.2053994335402,1562.3091965376407,,,,
1753574400000,119958.86217219131,119958.86217219131,115085.63858355205,117959.54234360623,2025-07-27,-1.6641574929498582,4873.223588639259,,,,,113399.90435076455,110161.22967840213,73.46845299634721,3238.6746723624237,1824.699254019317,1413.9754183431066,,,,
1753920000000,117905.92786496412,119753.87520559123,116079.10773067661,117833.24087995924,2025-07-31,-0.10707184949826365,3674.7674749146245,,,,,114081.95612448681,110729.52680444339,73.02263425460637,3352.4293200434186,2130.2452672241375,1222.184052819281,,,,
1754265600000,117827.80422776299,118864.70521919776,112112.65274217431,114199.10966460756,2025-08-04,-3.0841307497040615,6752.052477023448,110416.25386518787,,,,114099.97974604384,110986.53294223332,63.706586349242606,3113.446803810526,2326.8855745414153,786.5612292691108,110416.25386518787,121935.48174191461,98897.02598846113,
1754611200000,114235.1022467364,117596.49139855335,112769.99146657014,117463.47451085235,2025-08-08,2.8584853733377935,4826.499931983213,111007.95680051213,,,,114617.44047909131,111466.30639176065,66.88392493868332,3151.1340873306617,2491.7352770992647,659.398810231397,111007.95680051213,122706.24416590326,99309.66943512099,
1754956800000,117482.59621578844,122227.46933490643,115978.50640951934,118773.79960860992,2025-08-12,1.1155170602726416,6248.962925387095,111585.81335250734,,,,115256.8803451711,112007.60218560134,67.21007717284667,3249.2781595697597,2643.243853593364,606.0343059763959,111585.81335250734,123632.15578728208,99539.47091773259,
1755302400000,118726.76097608739,124128.04246017442,116955.6402644764,117339.79190213275,2025-08-16,-1.2073434639647718,7172.402195698014,111999.38010016325,,,,115577.32827701136,112402.5792016407,71.87025992693209,3174.7490753706516,2749.544897948822,425.2041774218296,111999.38010016325,124248.06360026854,99750.69660005797,
1755648000000,117396.51852350791,118513.60754895427,112778.34483555843,112778.34483555843,2025-08-20,-3.887382952220342,5735.262713395845,112403.92197047372,,,,115146.71543986475,112430.41369304202,60.00451961111107,2716.3017468227335,2742.896267723604,-26.59452090087052,112403.92197047372,124160.34370647934,100647.5002344681,
1755993600000,112896.32534645071,117310.16617149107,111764.3906754272,115359.98346714744,2025-08-24,2.2891261929347317,5545.77549606387,112931.27523289077,,,,115179.52590560055,112647.41886149427,61.39680760976604,2532.1070441062766,2700.7384230001385,-168.6313788938619,112931.27523289077,124189.64596209608,101672.90450368545,
1756339200000,115332.83331881854,115548.79689240805,109214.15345032257,111216.08479629167,2025-08-28,-3.5921456871878643,6334.6434420854785,113207.46710235583,,,,114569.76573493765,112541.3941159237,53.15743339872371,2028.371619013953,2566.2650622029014,-537.8934431889484,113207.46710235583,123978.57411584865,102436.36008886302,
1756684800000,111241.29264807492,113329.18862343868,107682.18212703771,108253.36092385623,2025-09-01,-2.66393469781111,5647.006496400965,113321.1736973607,,,,113598.01114861744,112223.7620276224,48.810936663620005,1374.2491209950385,2327.861873961329,-953.6127529662904,113321.1736973607,123815.44986576053,102826.89752896088,
1757030400000,108225.66097887103,112501.83141055,107294.62276195135,110724.73637748601,2025-09-05,2.282954942496529,5207.208648598651,113509.84691532751,,,,113155.96887613568,112112.72309057527,42.89017958715809,1043.2457855604152,2070.9386562811465,-1027.6928707207312,113509.84691532751,123651.68927996226,103368.00455069276,
1757376000000,110752.04142516552,113225.00021261437,110032.44105575875,112025.12878118771,2025-09-09,1.1744371187919267,3192.559156855612,113946.59809714905,,,,112981.99347691292,112106.23462321323,38.37959967972535,875.7588536996918,1831.9026957648557,-956.1438420651639,113946.59809714905,122920.44108420375,104972.75511009435,
1757721600000,112079.60390456462,116704.71486571954,110821.6788585338,116160.14344594491,2025-09-13,3.691149217809775,5883.0360071857285,114455.80180454208,,,,113470.93962599477,112406.52416563779,47.45212002629996,1064.4154603569768,1678.40524868328,-613.9897883263031,114455.80180454208,122646.95891905448,106264.64469002967,
1758067200000,116091.80704192116,116970.37093990724,114508.81348108067,116762.8496864193,2025-09-17,0.5188580373567397,2461.5574588265736,114927.36501463126,,,,113977.38732759855,112729.21494495495,45.375836642629686,1248.1723826436064,1592.3586754753453,-344.1862928317389,114927.36501463126,122450.27158042284,107404.45844883968,47.49604746218955
1758412800000,116797.00205991931,117887.54701094383,114939.55129683827,115715.51536781773,2025-09-21,-0.8969756402951057,2947.995714105564,115271.91857143817,,,,114244.79164147843,112950.42238368552,46.65825353042846,1294.3692577929032,1532.760791938857,-238.39153414595376,115271.91857143817,122227.7685291859,108316.06861369046,47.50977957454177
1758758400000,115722.89635080755,115858.2319906821,111368.79643723561,113320.56908541007,2025-09-25,-2.0696846700245852,4489.435553446499,115477.18713978853,,,,114102.60355592945,112977.84065788734,43.70517630433436,1124.762898042114,1451.1612131595084,-326.3983151173943,115477.18713978853,121902.53946904762,109051.83481052943,47.90288496182607
1759104000000,113317.1626894919,113492.3121270221,108775.83730671847,112142.57362752673,2025-09-29,-1.0395248341856456,4716.474820303629,115290.3333061086,,,,113801.06049002135,112915.96902600877,46.92026248647384,885.0914640125848,1337.9472633301236,-452.85579931753887,115290.3333061086,121881.61715538945,108699.04945682775,45.71293172178026
1759449600000,112179.39882976888,121043.72750292605,111599.39865916902,120611.71911591051,2025-10-03,7.552123350150164,9444.32884375703,115329.23553854798,,,,114848.85412477353,113486.02458822372,54.07878186881288,1362.8295365498052,1342.9237179740599,19.905818575745343,115329.23553854798,122041.49907661366,108616.97200048229,52.307357930566845
1759795200000,120514.57785586915,126079.88702928118,119513.59444711452,124773.50823074431,2025-10-07,3.4505677767798115,6566.292582166658,115668.46361785728,,,,116375.72398723058,114322.13448766968,57.23825944725504,2053.589499560898,1485.0568742914274,568.5326252694704,115668.46361785728,123533.4760586065,107803.45117710807,53.30108538017781
1760140800000,124739.81088811431,125108.39532393015,105896.17244899634,113201.74064138903,2025-10-11,-9.27421834445462,19212.22287493381,115330.76086462292,,,,115887.41885710112,114239.14235090817,45.98887480001742,1648.276506192953,1517.7008006717326,130.57570552122047,115330.76086462292,122998.19220709224,107663.3295221536,63.455776070550385
1760486400000,113043.67586321976,115933.90325039899,109861.6843503496,113156.56943826911,2025-10-15,-0.03990327610157163,6072.218900049382,115090.61221935604,,,,115467.2881772808,114158.95176478675,50.40180322441128,1308.3364124940563,1475.8279230361975,-167.4915105421412,115090.61221935604,122712.0961191757,107469.1283195364,63.421430998378355
1760832000000,113066.35078450407,113527.24272054715,103856.27324700543,107156.00337647724,2025-10-19,-5.30288792915854,9670.969473541714,114556.75034418197,,,,114188.62897715718,113640.2148471342,41.8748061476389,548.4141300229821,1290.3451644335544,-741.9310344105722,114556.75034418197,122836.70922345296,106276.79146491099,65.10514647842409
1761177600000,107210.0961099579,113803.92835700604,106222.38732741584,107618.42667154041,2025-10-23,0.4315421259586394,7581.541029590197,114227.71619452859,,,,113177.82862244689,113194.15646375688,46.156623389600234,-16.327841309990617,1029.0105632848454,-1045.338404594836,114227.71619452859,123071.3439872792,105384.08840177799,64.52691740674838
1761523200000,107591.46050939859,114815.78605311325,107580.69397285796,114476.01227508576,2025-10-27,6.372129583788855,7235.092080255286,114078.34308274028,,,,113377.54918439133,113289.10874607755,56.1369533177011,88.44043831378804,840.896538290634,-752.456099976846,114078.34308274028,122791.81235472714,105364.87381075342,68.04114704485646
1761868800000,114419.22169689645,116041.09291894612,106464.0723599777,108240.76528725718,2025-10-31,-5.446771654523818,9577.02055896842,113551.69136667263,,,,112587.27473867839,112915.15737875752,47.71954093992565,-327.8826400791295,607.1407026166813,-935.0233426958108,113551.69136667263,122343.12690015546,104760.2558331898,70.75767989960487
1762214400000,108409.379924928,111130.30959776482,105540.33558900081,106521.0867382576,2025-11-04,-1.5887531323672488,5589.974008764009,113010.75610847885,,,,111654.01504630595,112441.52251649827,44.985509693929664,-787.5074701923149,328.21106805488205,-1115.718538247197,113010.75610847885,122145.44229518119,103876.0699217765,70.97600353439134
1762560000000,106451.70653262925,107188.86101822967,99075.88790208944,103396.084215925,2025-11-08,-2.933693804693638,8112.973116140231,112541.64307749718,,,,110383.56414932426,111771.49004978914,38.153204657751004,-1387.9259004648775,-15.01632564906987,-1372.9095748158077,112541.64307749718,122639.46353644268,102443.82261855168,68.1125378004361
1762905600000,103191.75606683281,107357.30894224075,101489.88576479351,102960.77564500563,2025-11-12,-0.4210106932195812,5867.423177447243,111921.6826863901,,,,109241.5966871214,111118.8445383237,37.149854710128736,-1877.2478512022935,-387.4626307597146,-1489.785220442579,111921.6826863901,122784.47631831435,101058.88905446584,66.76988322119152
1763251200000,103112.21006199118,105256.53535962227,94137.91865624968,95508.31019889195,2025-11-16,-7.238159774367614,11118.616703372594,111136.29395652012,,,,107128.78338123995,109962.50866132876,33.19122412387357,-2833.725280088809,-876.7151606255336,-1957.0101194632755,111136.29395652012,124251.69731502343,98020.89059801682,70.78353611226544
1763596800000,95380.13316661111,96527.79191495596,88540.25923846514,91363.27838693367,2025-11-20,-4.339969792499132,7987.532676490824,110291.78982967399,,,,104703.32107442358,108584.78790026245,32.252196428953795,-3881.46682583887,-1477.665493668201,-2403.8013321706694,110291.78982967399,126089.60894902161,94493.97071032636,71.42285182953006
1763942400000,91408.3573343969,92943.53990242958,81050.54383722671,86783.84766839583,2025-11-24,-5.012331868328368,11892.996065202868,109094.74539421948,,,,101946.47901195778,106969.90343864271,30.57118619649458,-5023.424426684927,-2186.817280271546,-2836.607146413381,109094.74539421948,128064.19599660093,90125.29479183804,72.85236937020991
1764288000000,86740.11773876165,91849.66647589835,85545.98725375993,91279.06057176423,2025-11-28,5.17978059758859,6303.679222138424,108057.44198374831,,,,100305.33771346646,105807.6187818369,26.069303832952457,-5502.281068370445,-2849.9100378913263,-2652.3710304791184,108057.44198374831,128559.20970385039,87555.67426364624,75.89012781574826
1764633600000,91323.62827620255,92848.59886868588,83989.43288731846,86281.49519776918,2025-12-02,-5.475040324353397,8859.16598136742,106563.50957133951,109593.8023475923,,,98147.82348028227,104361.23925709115,19.019244314548416,-6213.415776808877,-3522.6111856748366,-2690.8045911340405,106563.50957133951,128855.5104246843,84271.50871799473,77.25343398992904
1764979200000,86303.897663614,94000.84658292375,86259.36641403743,89307.09154512963,2025-12-06,3.5066572970546828,7741.480168886323,105190.72166427504,109267.35586240757,,,96787.71087487417,103246.11720435326,27.700349212229312,-6458.406329479083,-4109.770214435686,-2348.636115043397,105190.72166427504,128207.87625668978,82173.5670718603,77.67702073176967
1765324800000,89264.22915485654,94489.84181293851,87887.17893283631,92723.21372069631,2025-12-10,3.8251410010820885,6602.662880102202,104041.10658191897,108977.48676544736,,,96162.40362038527,102466.64287223053,32.05939653879592,-6304.239251845254,-4548.664021917601,-1755.5752299276537,104041.10658191897,127141.50462516201,80940.70853867593,79.09277800164134
1765670400000,92686.10402025311,94177.15838011906,89425.56087023266,90257.4292885891,2025-12-14,-2.659295696474362,4751.5975098864,102887.94959207793,108601.26621223886,,,95253.94603087817,101562.25668084969,34.18105461462545,-6308.310649971521,-4900.5933475283855,-1407.7173024431358,102887.94959207793,126337.87728066958,79438.02190348628,79.36278964124077
1766016000000,90253.11813342395,90469.24263165101,85373.52966754539,86064.94716216,2025-12-18,-4.645027184437156,5095.7129641056235,101584.06826880958,108228.81500689508,,,93840.25389722922,100414.30782761342,31.140592036320754,-6574.053930384194,-5235.285464099547,-1338.7684662846468,101584.06826880958,125756.18783472356,77411.9487028956,79.77824136975731
1766361600000,86196.82137334664,89219.81453447741,84581.28337226612,88577.42038358838,2025-12-22,2.9192758541924047,4638.531162211293,99982.35333219348,107904.1050501907,,,93030.58720282295,99537.50135027824,25.473611097073174,-6506.914147455289,-5489.611200770696,-1017.3029466845928,99982.35333219348,123066.61800319649,76898.08866119047,80.1161212132478
1766707200000,88672.32967904503,90353.2381217029,86575.95743409559,87229.78066010942,2025-12-26,-1.5214257963744537,3777.2806876073155,98105.16695366174,107534.85571525311,,,92138.15542702087,98625.81833619166,28.072349193263392,-6487.662909170787,-5689.221542450714,-798.4413667200733,98105.16695366174,118669.54971769691,77540.78418962657,79.52836295020754
1767052800000,87192.23473670239,90230.37636824638,86673.90310981397,87156.56266080117,2025-12-30,-0.0839369292851333,3556.4732584324083,96802.90805463234,107158.40238799395,,,91371.75653991016,97776.24384171829,29.071412860191856,-6404.487301808127,-5832.274694322196,-572.2126074859307,96802.90805463234,116627.36698672152,76978.44912254316,79.24415884364481
1767398400000,87154.68240604762,90788.77103921371,86855.31263828496,89926.27924953419,2026-01-03,3.1778634955032636,3933.45840092875,95641.3935451956,106817.90253262164,,,91149.37541831385,97194.76498303798,35.32958193854864,-6045.38956472413,-5874.897668402584,-170.49189632154594,95641.3935451956,114107.04889561783,77175.73819477338,79.71912471601905
1767744000000,89951.41753605164,94634.23238492392,89401.41458694794,93666.86387314304,2026-01-07,4.159612356727438,5232.8177979759785,94966.93657002889,106625.43770718934,,,91536.68133444143,96933.43897489761,40.55752475914933,-5396.757640456184,-5779.269662813304,382.51202235712026,94966.93657002889,112629.69378671976,77304.17935333803,81.22420424407235
1768089600000,93646.72081123288,93646.72081123288,89343.42494342783,90442.01907847,2026-01-11,-3.4428875499030176,4303.295867805049,94108.11619037535,106314.75670279707,,,91368.27175659966,96452.5930566437,44.36899859230962,-5084.321300044045,-5640.2799902594525,555.9586902154078,94108.11619037535,110825.80264565843,77390.42973509227,80.39102228935502
1768435200000,90391.72866267747,97704.9214064068,90128.53326751148,97007.78078881276,2026-01-15,7.2596363695133,7576.388138895316,93234.70461606172,106108.2806088806,,,92235.88853078628,96493.7180738414,55.95330852351066,-4257.8295430551225,-5363.789900818587,1105.9603577634643,93234.70461606172,107044.1967770391,79425.21245508433,85.0290065330361
1768780800000,96933.52662115371,97113.1188105822,93752.70577188235,93752.70577188235,2026-01-19,-3.3554782827335816,3360.413038699844,92510.30164029296,105806.84583968465,,,92469.24502941644,96290.68012554814,57.56135416578676,-3821.435096131696,-5055.318939881208,1233.8838437495124,92510.30164029296,104390.63590094789,80629.96737963804,85.59676202888762
1769126400000,93635.807283206,93635.807283206,87304.27886275486,89443.39744146909,2026-01-23,-4.596462891320286,6331.528420451141,91656.41717545353,105411.40983414599,,,92003.73001588607,95783.47400080155,48.00020020000581,-3779.743984915476,-4800.203948888062,1020.4599639725857,91656.41717545353,101592.50296525357,81720.3313856535,86.59010616938436
1769472000000,89459.27203646343,90894.7506508358,86126.36538703536,88307.86120704381,2026-01-27,-1.2695584771009627,4768.385263800446,90902.00602500948,104859.97405226437,,,91435.13481452574,95229.72490496765,52.41038100100735,-3794.5900904419104,-4599.081177198832,804.4910867569215,90902.00602500948,99249.18172233897,82554.83032768,86.6056401442079
1769817600000,88220.23655963481,90315.52329508275,81314.88590414077,84141.77856967277,2026-01-31,-4.7176803745743285,9000.637390941978,89961.05617124285,104146.13613431534,,,90313.08000762528,94408.39554679766,44.018115474829365,-4095.315539172385,-4498.328049593542,403.01251042115746,89961.05617124285,96665.91525816577,83256.19708431992,82.37341941081763
1770163200000,84121.72844914203,84121.72844914203,73111.91343008894,75638.95670207398,2026-02-04,-10.105350768831334,11009.815019053087,88967.58849640194,103299.13633546566,,,88055.522576002,93018.06674348479,32.30026269065277,-4962.544167482789,-4591.1712731713915,-371.37289431139743,88967.58849640194,97771.27000588553,80163.90698691834,86.41419252319109
1770508800000,75649.69786577787,76749.49571071079,60255.56213748694,69296.80677355142,2026-02-08,-8.384766534397025,16493.933573223854,87864.26491573283,102285.95655681517,,,85169.56629870192,91260.93637534157,29.898782834444006,-6091.3700766396505,-4891.211033865044,-1200.1590427746069,87864.26491573283,100218.69479361133,75509.83503785433,85.46460452254114
1770854400000,69271.22535548474,71852.34935524994,65932.07638167788,66937.58141157958,2026-02-12,-3.404522476311689,5920.272973572064,86871.95160289202,101265.51733817464,,,82364.64554683694,89459.20637802586,30.988391386238177,-7094.560831188923,-5331.88099332982,-1762.679837859103,86871.95160289202,102377.92172969402,71365.98147609002,85.53452946448415
1771200000000,66993.76514615967,70897.84024854709,65243.004452493624,68716.58337486399,2026-02-16,2.657702781858595,5654.835796053463,85743.827743047,100283.18418807272,,,80264.94367422572,87922.71578519906,29.967268848514706,-7657.772110973339,-5797.059216858524,-1860.7128941148148,85743.827743047,103075.3219698907,68412.3335162033,85.74727299970358
1771545600000,68781.29710864896,69999.0094795699,65733.79331164919,66918.68417467622,2026-02-20,-2.616397835701212,4265.216167920706,84775.68719189236,99337.57567827411,,,78211.67298198734,86366.861591827,29.69752242685165,-8155.18860983965,-6268.68509545475,-1886.5035143849,84775.68719189236,104036.55184529282,65514.8225384919,85.59945027652837
1771891200000,66956.66409601258,68636.69491775804,63962.92313180845,64577.553200674425,2026-02-24,-3.4984713206416274,4673.77178594959,83539.2102746696,98279.85725207053,,,76114.11609255458,84752.83874803792,28.40946533856804,-8638.722655483332,-6742.692607460467,-1896.0300480228652,83539.2102746696,104660.47816505146,62417.94238428774,81.01423156908369
1772236800000,64645.635433153606,69486.85587569213,62802.751778604485,65883.99096235317,2026-02-28,2.023052433744277,6684.104097087642,82197.24913675243,97222.06107914541,,,74540.2506879082,83355.14631946868,26.34837059756802,-8814.895631560474,-7157.133212280469,-1657.762419280005,82197.24913675243,104251.51929455237,60142.978978952495,80.97478918028727
1772582400000,65878.83934363318,69850.79365259591,63176.9334493685,68321.6178484252,2026-03-04,3.699877391254147,6673.860203227407,81100.45856474424,96241.69759807126,,,73583.53794337236,82241.5516179099,24.410581105371662,-8658.01367453755,-7457.309304731885,-1200.704369805664,81100.45856474424,103643.34915280671,58557.56797668178,83.02111020327003
1772928000000,68292.19284917976,73952.98683969675,67038.11640664468,67271.19077771841,2026-03-08,-1.5374739413185678,6914.87043305207,80160.77074552217,95331.55451691445,,,72612.40761019483,81132.63600011796,25.531605363511403,-8520.228389923126,-7669.893121770134,-850.3352681529923,80160.77074552217,103388.73183532647,56932.809655717865,82.83425773661108
1773273600000,67267.81296868966,71612.48542449251,65726.93865967379,70226.818790692,2026-03-12,4.3936014493035636,5885.546764818719,79243.24066587734,94428.89122338533,,,72245.39394565593,80324.79768830862,19.38503483200539,-8079.403742652692,-7751.795245946646,-327.608496706046,79243.24066587734,102521.0255090313,55965.45582272338,85.16910320553878
1773619200000,70202.88635949187,73838.97367449556,69264.95192154117,72681.9132538886,2026-03-16,3.4959499881575207,4574.021752954388,78515.84729556632,93658.20779253729,,,72312.55076230712,79758.65810057381,25.46391237229568,-7446.107338266695,-7690.657664410655,244.55032614396077,78515.84729556632,101651.5872175057,55380.10737362693,83.7616477333496
1773964800000,72799.1789981442,75937.11182656589,68933.98551985344,69871.4514796119,2026-03-20,-3.8667966326909164,7003.126306712453,77651.59173650685,92890.5696036524,,,71936.99702650786,79026.272424947,26.384929159058814,-7089.275398439146,-7570.381211216353,481.1058127772076,77651.59173650685,100719.55337308603,54583.63009992766,83.52675903632276
1774310400000,69912.32846307462,71646.11820788776,67563.97175908841,70892.82823994373,2026-03-24,1.4617941071824792,4082.1464487993508,76699.91918602731,92093.93144090155,,,71776.35567472877,78423.79507790973,28.929365645694787,-6647.439403180964,-7385.792849609276,738.353446428312,76699.91918602731,99199.13963759922,54200.69873445541,82.45983291468389
1774656000000,70917.02782912487,71921.98251497587,65586.62636884509,66321.01624276201,2026-03-28,-6.4489062020603445,6335.356146130784,75332.62680450827,91179.84919013303,,,70937.07268519541,77527.29294197288,28.648100721344306,-6590.220256777466,-7226.678331042915,636.4580742654489,75332.62680450827,96789.93089557748,53875.32271343906,82.21107961696467
1775001600000,66327.6673727179,68286.40343148331,65112.30282310727,68231.83047993251,2026-04-01,2.8811594656151573,3174.100608376044,74222.1173745814,90221.2829308128,,,70520.88157669343,76838.74016700692,39.46027489217644,-6317.858590313495,-7044.914382897031,727.0557925835355,74222.1173745814,94661.6995582009,53782.535190961906,81.61029875804148
1775347200000,68231.32977209098,69135.71407195693,65818.59853711628,67304.24955635444,2026-04-05,-1.3594548424886277,3317.1155348406464,72736.94081295849,89232.11092821149,,,70026.0151120259,76132.48160325488,46.648293408298684,-6106.466491228988,-6857.224804563423,750.7583133344351,72736.94081295849,90322.78391583008,55151.097710086906,80.21413836985892
1775692800000,67305.5327056807,72698.17858711076,66633.92189298844,71117.07713411814,2026-04-09,5.665062166054158,6064.2566941223195,71605.15938107028,88340.14216353752,,,70193.8708077324,75760.97016109661,56.702610317487306,-5567.099353364218,-6599.199714323583,1032.1003609593654,71605.15938107028,86146.11364007939,57064.205122061154,81.80536489256565
1776038400000,71004.42406454409,73720.56572588226,70522.32578988807,70756.75105500016,2026-04-13,-0.5066660408982293,3198.239935994192,70670.82706174682,87488.86580292929,,,70280.46776885052,75390.28726434872,53.42776514818702,-5109.819495498203,-6301.323670558508,1191.504175060305,70670.82706174682,82542.0167600477,58799.637363445945,81.53060383554518
1776384000000,70650.63401239242,75829.24992433646,70627.40803374596,75149.1930221427,2026-04-17,6.207806183367914,5201.841890590498,70012.89365250178,86748.99819082163,,,71029.50242320316,75372.42843159272,62.71946634958466,-4342.926008389564,-5909.64413812472,1566.7181297351553,70012.89365250178,78835.44488711229,61190.34241789127,83.71193700837613
1776729600000,75135.48285953437,78240.20880081074,73854.00409518971,75874.54629352967,2026-04-21,0.9652176453488259,4386.204705621029,69599.53203869461,85854.254734374,,,71774.89378786877,75409.62234729176,68.37614086878463,-3634.7285594229907,-5454.6610223843745,1819.9324629613839,69599.53203869461,76105.30154406566,63093.762533323556,83.02399633350572
1777075200000,75885.02927464624,79388.88126157323,74935.37282396239,77444.79563692068,2026-04-25,2.0695337502465216,4453.5084376108425,69689.82398543696,84907.68048249753,,,72647.1863800306,75560.3759243013,68.64524398526608,-2913.1895442707028,-4946.36672676164,2033.1771824909374,69689.82398543696,76586.87725429426,62792.77071657967,83.36975648906855
1777420800000,77489.51216730442,79399.79471642933,75706.34486802973,76345.22521002527,2026-04-29,-1.4198119032432621,3693.4498483995994,70042.24490726064,84170.55017387024,,,73216.11543079902,75618.51290842901,63.52416586546778,-2402.3974776299874,-4437.57287693531,2035.1753993053226,70042.24490726064,77548.1762576913,62536.31355682998,83.45583639003468
1777766400000,76343.48412298587,79005.10730570517,75102.72626891232,78655.34555331903,2026-05-03,3.0258871290753664,3902.3810367928527,70628.13311434761,83480.52569617126,,,74052.92006503287,75843.46347471715,68.4068700383374,-1790.54340968428,-3908.166983485104,2117.623573800824,70628.13311434761,78903.54429282586,62352.72193586938,83.3766905054162
1778112000000,78666.02056290467,82751.9012617442,78094.96365128907,81424.99515650333,2026-05-07,3.5212477724184676,4656.937610455134,71263.55370342958,82965.90553177177,,,75187.08546372064,76256.91026596057,68.21571571875128,-1069.8248022399348,-3340.4985472360704,2270.6737449961356,71263.55370342958,80779.5741495419,61747.53325731726,82.97065796475614
1778457600000,81450.40594067909,82347.70181082624,79286.82651123042,82145.65606759128,2026-05-11,0.885061042623092,3060.8752995958203,72024.90229807534,82456.45011969279,,,76257.63478739304,76693.11365867396,66.31497224411692,-435.47887128092407,-2759.4946120450413,2324.0157407641173,72024.90229807534,82468.57367674953,61581.23091940115,82.32633088799213
1778803200000,82146.59019710652,82146.59019710652,78794.56462998646,81051.9828878728,2026-05-15,-1.3313828534263328,3352.0255671200575,72848.62378243524,81787.96953194853,,,76995.22680285147,77015.99286083684,70.48732740101576,-20.766057985369116,-2211.748901233107,2190.982843247738,72848.62378243524,83417.08356248961,62280.16400238087,77.82086969524599
1779148800000,81118.06167914759,81594.99231930694,76055.48476624832,76952.2148594993,2026-05-19,-5.0581958420993995,5539.507553058618,73402.03497729255,81162.19852339338,,,76988.60958079729,77011.26856444146,59.977633745521906,-22.658983644170803,-1773.93091771532,1751.2719340711492,73402.03497729255,83587.12930266831,63216.9406519168,78.82313073450919
